Depth,Vugs
2825.80,0
2825.90,0
2826.00,0
2826.10,0
2826.20,0
2826.30,0
2826.40,0
2826.50,0
2826.60,0
2826.70,0
2826.80,0
2826.90,0
2827.00,0
2827.10,0
2827.20,0
2827.30,0
2827.40,0
2827.50,0
2827.60,0
2827.70,0
2827.80,0
2827.90,0
2828.00,0
2828.10,0
2828.20,0
2828.30,0
2828.40,0
2828.50,0
2828.60,0
2828.70,0
2828.80,0
2828.90,0
2829.00,0
2829.10,0
2829.20,0
2829.30,0
2829.40,0
2829.50,0
2829.60,0
2829.70,0
2829.80,0
2829.90,0
2830.00,0
2830.10,0
2830.20,0
2830.30,0
2830.40,0
2830.50,0
2830.60,0
2830.70,0
2830.80,0
2830.90,0
2831.00,0
2831.10,0
2831.20,0
2831.30,0
2831.40,0
2831.50,0
2831.60,0
2831.70,0
2831.80,0
2831.90,0
2832.00,0
2832.10,0
2832.20,0
2832.30,0
2832.40,0
2832.50,0
2832.60,0
2832.70,0
2832.80,0
2832.90,0
2833.00,0
2833.10,0
2833.20,0
2833.30,0
2833.40,0
2833.50,0
2833.60,0
2833.70,0
2833.80,0
2833.90,0
2834.00,0
2834.10,0
2834.20,0
2834.30,0
2834.40,0
2834.50,0
2834.60,0
2834.70,0
2834.80,0
2834.90,0
2835.00,0
2835.10,0
2835.20,0
2835.30,0
2835.40,0
2835.50,0
2835.60,0
2835.70,0
2835.80,0
2835.90,0
2836.00,0
2836.10,0
2836.20,0
2836.30,0
2836.40,0
2836.50,0
2836.60,0
2836.70,0
2836.80,0
2836.90,0
2837.00,0
2837.10,0
2837.20,0
2837.30,0
2837.40,0
2837.50,0
2837.60,0
2837.70,0
2837.80,0
2837.90,0
2838.00,0
2838.10,0
2838.20,0
2838.30,0
2838.40,0
2838.50,0
2838.60,0
2838.70,0
2838.80,0
2838.90,0
2839.00,0
2839.10,0
2839.20,0
2839.30,0
2839.40,0
2839.50,0
2839.60,0
2839.70,0
2839.80,0
2839.90,0
2840.00,0
2840.10,0
2840.20,0
2840.30,0
2840.40,0
2840.50,0
2840.60,0
2840.70,0
2840.80,0
2840.90,0
2841.00,0
2841.10,0
2841.20,0
2841.30,0
2841.40,0
2841.50,0
2841.60,0
2841.70,0
2841.80,0
2841.90,0
2842.00,0
2842.10,0
2842.20,0
2842.30,0
2842.40,0
2842.50,0
2842.60,0
2842.70,0
2842.80,0
2842.90,0
2843.00,0
2843.10,0
2843.20,0
2843.30,0
2843.40,0
2843.50,0
2843.60,0
2843.70,0
2843.80,0
2843.90,0
2844.00,0
2844.10,0
2844.20,0
2844.30,0
2844.40,0
2844.50,0
2844.60,0
2844.70,0
2844.80,0
2844.90,0
2845.00,0
2845.10,0
2845.20,0
2845.30,0
2845.40,0
2845.50,0
2845.60,0
2845.70,0
2845.80,0
2845.90,0
2846.00,0
2846.10,0
2846.20,0
2846.30,0
2846.40,0
2846.50,0
2846.60,0
2846.70,0
2846.80,0
2846.90,0
2847.00,0
2847.10,0
2847.20,0
2847.30,0
2847.40,0
2847.50,0
2847.60,0
2847.70,0
2847.80,0
2847.90,0
2848.00,0
2848.10,0
2848.20,0
2848.30,0
2848.40,0
2848.50,0
2848.60,0
2848.70,0
2848.80,0
2848.90,0
2849.00,0
2849.10,0
2849.20,0
2849.30,0
2849.40,0
2849.50,0
2849.60,0
2849.70,0
2849.80,0
2849.90,1.320830068
2850.00,0.041420666
2850.10,0.73499711
2850.20,0.050170556
2850.30,0
2850.40,0
2850.50,0
2850.60,3.033747018
2850.70,0
2850.80,0
2850.90,0
2851.00,0
2851.10,0
2851.20,0
2851.30,0
2851.40,0
2851.50,0
2851.60,0
2851.70,0
2851.80,0
2851.90,0
2852.00,0
2852.10,0
2852.20,0
2852.30,0
2852.40,0.657961589
2852.50,1.003516782
2852.60,0.781250101
2852.70,0
2852.80,0
2852.90,0
2853.00,0
2853.10,0
2853.20,0
2853.30,0
2853.40,0
2853.50,0
2853.60,0
2853.70,0
2853.80,0
2853.90,0
2854.00,0
2854.10,0
2854.20,0
2854.30,0
2854.40,0
2854.50,0
2854.60,0
2854.70,0
2854.80,0
2854.90,0
2855.00,0
2855.10,0
2855.20,0
2855.30,0
2855.40,0
2855.50,0
2855.60,0
2855.70,0
2855.80,0
2855.90,0
2856.00,0
2856.10,0
2856.20,0
2856.30,0
2856.40,0
2856.50,0
2856.60,0
2856.70,0
2856.80,0
2856.90,0
2857.00,0
2857.10,0
2857.20,0
2857.30,0
2857.40,0
2857.50,0
2857.60,0
2857.70,0
2857.80,0
2857.90,0
2858.00,0
2858.10,0
2858.20,0
2858.30,0
2858.40,0
2858.50,0
2858.60,0
2858.70,0
2858.80,0
2858.90,0
2859.00,0
2859.10,0
2859.20,0
2859.30,0
2859.40,0
2859.50,0
2859.60,0
2859.70,0
2859.80,0
2859.90,0
2860.00,0
2860.10,0
2860.20,0
2860.30,0
2860.40,0
2860.50,0
2860.60,0.49
2860.70,0.83
2860.80,1.8
2860.90,0
2861.00,0
2861.10,0
2861.20,0
2861.30,0
2861.40,0
2861.50,0
2861.60,0
2861.70,0
2861.80,0
2861.90,0
2862.00,0
2862.10,0
2862.20,0
2862.30,0
2862.40,0
2862.50,0
2862.60,0
2862.70,0
2862.80,0
2862.90,0
2863.00,0
2863.10,0
2863.20,0
2863.30,0
2863.40,0
2863.50,0
2863.60,0
2863.70,0
2863.80,0
2863.90,0
2864.00,0
2864.10,0
2864.20,0
2864.30,0
2864.40,0
2864.50,0
2864.60,0
2864.70,0
2864.80,0
2864.90,0
2865.00,0
2865.10,0
2865.20,0
2865.30,0
2865.40,0
2865.50,0
2865.60,0
2865.70,0.3
2865.80,1.6
2865.90,1.8
2866.00,2.417924853
2866.10,1.637196058
2866.20,2.744210874
2866.30,0
2866.40,1.490716953
2866.50,0
2866.60,0.869913763
2866.70,1.66683825
2866.80,1.703187354
2866.90,0.849427902
2867.00,1.6
2867.10,0
2867.20,0
2867.30,0
2867.40,0.1
2867.50,0
2867.60,0
2867.70,0
2867.80,0.8
2867.90,0
2868.00,0
2868.10,0
2868.20,3.212442047
2868.30,2.321106322
2868.40,0.227743122
2868.50,0.03038894
2868.60,1.404200413
2868.70,0
2868.80,0.080056078
2868.90,0.594871538
2869.00,0
2869.10,1.576389474
2869.20,1.471050243
2869.30,0
2869.40,1.29570165
2869.50,2.78323132
2869.60,5.309464
2869.70,3.462439367
2869.80,0
2869.90,0
2870.00,0
2870.10,0
2870.20,0
2870.30,0
2870.40,0
2870.50,0
2870.60,0
2870.70,0
2870.80,0
2870.90,0
2871.00,0
2871.10,0
2871.20,0
2871.30,0
2871.40,0
2871.50,0
2871.60,0
2871.70,0
2871.80,0
2871.90,0
2872.00,0
2872.10,0
2872.20,0
2872.30,0
2872.40,0
2872.50,0
2872.60,0
2872.70,0
2872.80,0
2872.90,0
2873.00,0
2873.10,0
2873.20,0
2873.30,0
2873.40,0
2873.50,0
2873.60,0
2873.70,0
2873.80,0
2873.90,0
2874.00,0
2874.10,0
2874.20,0
2874.30,0
2874.40,0
2874.50,0
2874.60,0
2874.70,0
2874.80,0
2874.90,0
2875.00,0
2875.10,0
2875.20,0
2875.30,0
2875.40,0
2875.50,0
2875.60,0
2875.70,0
2875.80,0
2875.90,0
2876.00,0
2876.10,0
2876.20,0
2876.30,0
2876.40,0
2876.50,0
2876.60,0
2876.70,0
2876.80,0
2876.90,0
2877.00,0
2877.10,0
2877.20,0
2877.30,0
2877.40,0
2877.50,0
2877.60,0
2877.70,0
2877.80,0
2877.90,0
2878.00,0
2878.10,0
2878.20,0
2878.30,0
2878.40,0
2878.50,0
2878.60,0
2878.70,0
2878.80,0
2878.90,0
2879.00,0
2879.10,0
2879.20,0
2879.30,0
2879.40,0
2879.50,0
2879.60,0
2879.70,0
2879.80,0
2879.90,0
2880.00,0
2880.10,0
2880.20,0
2880.30,0
2880.40,0
2880.50,0
2880.60,0
2880.70,0
2880.80,0
2880.90,0
2881.00,0
2881.10,0
2881.20,0
2881.30,0
2881.40,0
2881.50,0
2881.60,0
2881.70,0
2881.80,0
2881.90,0
2882.00,0
2882.10,0
2882.20,0
2882.30,0
2882.40,0
2882.50,0
2882.60,0
2882.70,0
2882.80,0
2882.90,0
2883.00,0
2883.10,0
2883.20,0
2883.30,0
2883.40,0
2883.50,0
2883.60,0
2883.70,0
2883.80,0
2883.90,0
2884.00,0
2884.10,0
2884.20,0
2884.30,0
2884.40,0
2884.50,0
2884.60,0
2884.70,0
2884.80,0
2884.90,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
